age_CE,BC0301A_raw,BC0302B_raw,BC0303A_raw,BC0304A_raw,BC0305A_raw,BC0306B_raw,BC0307A_raw,BC0308B_raw,BC0309A_raw,BC0310A_raw,BC0311A_raw,BC0312A_raw,BC0313B_raw,BC0314A_raw,BC0315B_raw,BC0316B_raw,BC0317B_raw,BC0301A_raw_outlier_flag,BC0302B_raw_outlier_flag,BC0303A_raw_outlier_flag,BC0304A_raw_outlier_flag,BC0305A_raw_outlier_flag,BC0306B_raw_outlier_flag,BC0307A_raw_outlier_flag,BC0308B_raw_outlier_flag,BC0309A_raw_outlier_flag,BC0310A_raw_outlier_flag,BC0311A_raw_outlier_flag,BC0312A_raw_outlier_flag,BC0313B_raw_outlier_flag,BC0314A_raw_outlier_flag,BC0315B_raw_outlier_flag,BC0316B_raw_outlier_flag,BC0317B_raw_outlier_flag
1845,NA,NA,NA,NA,1.04,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,1.57,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1846,NA,NA,NA,NA,2.16,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,2.41,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1847,NA,NA,NA,NA,1.61,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,1.62,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1848,NA,NA,NA,NA,1.47,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,1.78,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1849,NA,NA,NA,NA,1.21,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1850,NA,NA,NA,NA,1.85,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,2.08,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1851,NA,NA,NA,NA,1.5,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,2.14,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1852,NA,NA,NA,NA,1.37,NA,NA,NA,0.57,1.27,NA,NA,NA,NA,NA,1.95,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1853,NA,NA,NA,NA,1.6,NA,NA,NA,0.67,1.54,NA,NA,NA,NA,NA,2.64,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1854,NA,NA,NA,NA,1.51,NA,NA,NA,0.44,1.46,NA,NA,NA,NA,NA,2.06,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1855,NA,NA,NA,NA,1.45,NA,NA,NA,0.48,1.16,NA,NA,NA,NA,NA,1.52,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1856,NA,NA,NA,NA,1.13,NA,NA,NA,0.27,0.85,NA,NA,NA,NA,NA,1.49,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1857,NA,NA,NA,NA,0.53,NA,NA,NA,0.08,0.43,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1858,NA,NA,NA,NA,1,NA,NA,NA,0.36,0.69,NA,NA,NA,NA,NA,1.81,0.29,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1859,NA,NA,NA,NA,1.29,NA,NA,NA,0.3,1.12,2.41,NA,NA,NA,NA,2.25,0.86,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1860,NA,NA,NA,NA,2.2,NA,NA,NA,0.27,2.18,2.24,NA,NA,NA,NA,3.05,2.05,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1861,NA,NA,NA,NA,2.86,NA,NA,NA,0.33,2.15,2.13,NA,NA,NA,NA,3.12,2.39,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1862,NA,NA,NA,NA,3.1,NA,NA,NA,0.51,3.01,3.16,NA,NA,NA,5.61,6.31,3.11,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,FALSE
1863,NA,NA,NA,NA,1.67,NA,NA,NA,0.36,1.96,2.35,NA,NA,NA,2.69,3.17,2.32,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1864,NA,NA,NA,NA,1.19,NA,NA,NA,0.21,1.11,1.04,NA,NA,NA,1.12,2.39,1.27,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1865,NA,NA,NA,NA,2.65,NA,NA,NA,0.61,1.64,2.64,NA,NA,NA,3.93,2.93,3.23,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1866,NA,NA,NA,NA,1.99,NA,NA,NA,0.54,1.87,2.45,NA,NA,NA,3.18,3.52,3.69,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1867,NA,NA,NA,1.92,1.5,NA,NA,NA,0.55,1.92,2.82,NA,NA,NA,2.96,2.56,2.79,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1868,NA,NA,NA,2.2,1.51,NA,NA,NA,0.73,2.94,3.67,NA,NA,NA,2.88,3.31,4.21,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE
1869,NA,NA,NA,1.64,1.03,NA,NA,NA,0.65,2.05,2.3,2.5,NA,NA,3.41,1.87,2.63,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1870,NA,NA,NA,1.56,1.21,NA,NA,NA,0.33,2.25,1.79,2.58,NA,NA,2.35,1.45,2.61,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1871,NA,NA,NA,1.25,1.26,NA,NA,NA,0.34,2.04,1.6,2.25,NA,NA,2.52,1.32,2.12,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1872,NA,NA,NA,1.03,1.23,NA,NA,NA,0.36,2.05,1.57,1.9,NA,NA,3.36,1.33,2.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1873,NA,NA,NA,1.1,1.4,NA,NA,NA,0.34,2.81,1.84,2.05,NA,NA,4.35,1.19,2.8,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1874,NA,NA,NA,0.91,1.2,NA,NA,NA,0.32,2.78,1.45,1.87,NA,NA,3.94,0.96,2.06,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1875,NA,NA,NA,0.62,0.96,NA,NA,NA,0.21,2.16,1.4,1.57,NA,NA,2.75,0.8,2.17,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1876,NA,NA,NA,1.03,1.21,NA,NA,NA,0.35,2.03,2,1.76,NA,NA,2.04,1.11,2.09,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1877,NA,NA,NA,1.06,0.9,NA,NA,NA,0.23,1.49,1.39,1.57,NA,NA,2.59,0.68,1.79,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE
1878,NA,NA,NA,1.55,1.27,NA,NA,NA,0.34,2.28,2.01,1.36,2.46,NA,3.63,1.11,1.98,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1879,NA,NA,NA,1.5,1.4,NA,NA,1.16,0.38,2.07,1.8,1.41,2.29,NA,2.44,0.87,1.37,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1880,NA,NA,NA,1.64,1.43,NA,NA,1.93,0.31,3,1.67,1.55,2.86,NA,2.98,1.44,1.68,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1881,NA,NA,NA,1.67,1.97,NA,NA,1.73,0.37,2.94,2.52,1.9,2.64,NA,3.03,1.18,2.04,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1882,NA,NA,NA,1.7,2.22,NA,NA,1.94,0.33,2.97,2.13,1.94,2.38,NA,2.54,1.08,1.68,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1883,NA,NA,NA,1.74,2.83,NA,NA,1.93,0.36,3.79,2.11,1.88,2.51,NA,2.94,1.45,2.61,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1884,NA,NA,NA,2.18,3.26,NA,NA,2.18,0.49,3.76,2.6,2.14,3.16,NA,6.94,3.51,3.41,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE
1885,NA,NA,NA,1.71,1.56,NA,NA,1.21,0.3,2.32,1.46,1.55,2.39,NA,4.71,1.41,2.24,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1886,NA,NA,NA,1.8,2.03,NA,NA,2.03,0.37,3.47,2.75,1.4,3.59,NA,4.71,2.65,2.68,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1887,NA,NA,NA,1.81,1.78,NA,NA,1.3,0.37,2.89,2,1.22,2.98,NA,4.05,1.74,1.98,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1888,NA,NA,NA,2.05,2.26,NA,NA,1.56,0.22,2.47,2.22,1.99,2.88,NA,2.99,1.63,2.72,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1889,NA,NA,NA,2.32,1.47,NA,NA,1.01,0.24,2.44,1.67,1.93,2.05,NA,3.33,1.57,2.53,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1890,NA,NA,NA,1.73,2.25,NA,NA,1.14,0.23,3.13,1.78,1.68,1.78,NA,3.42,1.66,2.18,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1891,NA,NA,NA,2.52,2.69,NA,NA,2.08,0.41,5.19,2.19,2.11,2.35,NA,4.7,2.75,2.89,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1892,NA,NA,NA,1.77,2.34,NA,NA,1.08,0.33,3.4,1.63,1.6,2.06,NA,2.76,1.62,1.91,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1893,NA,NA,NA,1.5,2.08,NA,NA,0.92,0.35,2.07,1.62,1.76,2.22,NA,3.38,1.8,1.82,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1894,NA,NA,NA,1.73,1.58,NA,NA,1.27,0.32,2.42,1.37,1.88,2.12,NA,2.74,1.46,1.58,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1895,NA,NA,NA,1.36,1.72,NA,NA,1.39,0.36,2.27,1.49,2.01,2.65,NA,1.89,2.11,1.57,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1896,NA,NA,NA,1.28,1.47,NA,NA,0.83,0.25,1.66,0.96,1.48,2.03,2.69,2.31,2.16,1.67,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,NA,NA,NA,1.33,2.15,NA,NA,0.97,0.14,2.39,1.03,1.36,2.38,3.04,2.27,1.76,1.44,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,NA,NA,NA,1,1.44,NA,NA,0.61,0.13,1.29,0.59,1.19,1.8,3.16,1.8,1.45,1.12,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,NA,NA,NA,0.82,0.59,NA,NA,0.49,0.11,1.09,0.6,0.9,1.32,2.3,1.27,1.08,0.69,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,NA,NA,NA,1.02,0.64,NA,NA,1.2,0.19,1.52,0.81,0.99,1.43,3.32,1.76,1.53,1.15,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,NA,NA,NA,0.96,0.93,NA,NA,1.17,0.22,2.33,1.11,1.33,1.67,3.3,2.77,2.05,1.23,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,NA,NA,NA,0.99,1.16,NA,4.43,1.07,0.22,1.63,1.11,1.02,1.49,3.23,2.7,1.32,1.38,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,NA,NA,NA,1.16,1,NA,4.06,1.11,0.2,2.22,0.91,0.96,1.67,3.89,2.18,1.22,1.01,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,NA,NA,NA,1.17,0.9,NA,4.09,1.09,0.26,1.88,0.84,1.11,1.52,3.22,3.22,1.31,1.09,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,NA,NA,NA,2.03,1.03,NA,4.67,1.53,0.32,2.98,1.42,1.55,1.72,4.3,2.65,1.42,1.46,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,NA,NA,NA,2.73,1.53,NA,5.96,1.74,0.36,4.95,2.19,1.88,2.55,5.71,4.21,2.39,2.24,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,NA,NA,NA,2.08,1.54,NA,5,1.42,0.18,3.94,2.09,1.57,3.86,5.05,4.32,1.72,1.84,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,NA,NA,NA,2.77,1.38,NA,6.97,1.77,0.31,1.84,2.21,1.6,4.47,5.19,3.52,1.49,2.17,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1909,NA,NA,NA,2.27,1.18,NA,6.65,1.78,0.24,3.28,1.5,1.62,3.26,4.64,4.6,1.5,1.86,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,NA,NA,NA,1.63,0.67,NA,4.97,1.22,0.21,2.1,1.11,1.36,2.19,3.5,3.17,0.92,1.27,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,NA,3.66,NA,1.55,0.68,NA,4.35,1,0.2,2.22,1.26,1.45,2.47,3.01,2.75,1.18,1.25,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,NA,3.28,NA,2.4,1.11,1.8,5.25,1.23,0.25,2.71,1.81,1.8,2.47,3.69,2.32,1.09,1.61,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,NA,3.13,NA,2.03,1.55,2.79,4.64,1.64,0.24,2.71,1.7,1.87,2.19,3.98,2.6,1.02,2.39,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,NA,2.89,NA,1.9,1.56,2.61,4.13,1.88,0.23,2.91,1.97,2.26,2.47,5.23,4.02,2.6,2.79,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,2.56,2.69,NA,2.26,1.41,2.34,3.64,1.66,0.3,3.06,1.95,2.09,2.15,4.91,3.37,1.88,2.34,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,2.54,1.86,2.3,2.94,1.89,2.07,4.74,2.95,0.22,3.53,2.61,3.02,2.49,4.71,3.62,2.46,2.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,3,2.27,2.17,2.56,1.79,2.15,4.94,2.94,0.25,2.93,2.28,2.84,2.36,4.68,2.64,1.89,2.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,2.2,1.25,0.88,1.69,0.89,1.42,3.4,1.51,0.13,1.78,1.31,2.24,1.79,3.18,1.56,1.39,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,2.47,1.71,1.83,2.1,1.19,1.36,3.3,1.14,0.13,1.68,1.44,1.78,1.51,3.31,1.39,1.48,2.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,2.83,1.71,1.72,2.7,1.58,1.62,3.73,1.35,0.18,2.27,2.04,1.92,1.59,4.14,1.8,2.41,2.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,2.37,1.89,1.6,2.6,2.41,1.83,3.94,1.76,0.29,2.03,2.34,2.51,1.69,4.23,1.57,2.06,2.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.29,0.44,0.67,2.55,3.27,2.08,4.61,1.66,0.23,2.32,2.6,2.9,2.39,1.73,0.18,0.41,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.18,2.86,1.36,2.42,2.93,2.31,5.58,1.27,0.19,2.7,3.48,2.89,1.8,2.54,1.43,0.98,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.35,3.23,2.05,2.44,2.45,3,3.76,1.14,0.27,2.36,2.86,2.64,1.6,3.94,2.33,1.42,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,2.27,2.86,1.8,2.09,1.77,3.02,3,0.8,0.19,0.96,1.28,1.94,1.39,3.93,1.85,1.07,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,2.35,2.15,1.73,1.52,1.12,2.54,4.65,0.74,0.16,0.92,1.67,1.5,1.34,3.38,2.87,1.17,1.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.8,1.65,1.49,1.44,1.18,2.32,4.18,1.4,0.16,2.04,1.71,1.97,2.03,3.58,2.9,0.76,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.69,1.85,1.27,1.36,1.2,2.29,4.09,0.97,0.16,2.38,1.6,1.45,1.75,3.15,2.02,1.2,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.67,1.92,1.43,1.56,1.18,2.5,5.01,1.19,0.19,2.99,1.64,1.59,1.63,3.73,2.22,1.48,1.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.58,1.25,1.31,1.27,0.85,1.7,3.73,1.04,0.12,2.11,1.34,2.03,2.17,3.53,2.32,1.25,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.99,1.58,1.33,1.17,0.64,1.61,3.97,0.75,0.14,1.34,0.88,1.82,1.72,2.96,1.59,0.99,1.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,2.03,1.49,1.68,1.29,0.77,1.76,4.02,0.68,0.2,1.65,1.07,1.68,1.74,2.72,1.55,0.85,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,1.92,1.47,1.68,1.06,1.03,1.95,3.63,0.65,0.23,2.71,1.56,1.77,1.55,2.49,1.45,0.76,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.48,0.92,1,0.59,0.41,1.43,2.32,0.33,0.14,1.23,0.83,1.3,0.81,1.85,1,0.42,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,2.02,1.81,1.91,0.94,0.63,2.03,3.59,0.72,0.16,2.27,1.34,1.48,1.24,2.23,1.81,0.86,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.5,1.38,1.36,0.97,1.01,1.88,3.3,0.55,0.25,2.02,1.31,1.69,1.16,2.64,1.58,0.78,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.71,2.54,2.43,1.03,1.06,1.96,3.05,0.6,0.22,1.76,1.02,1.53,1.39,2.62,1.13,0.64,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,2.02,1.87,1.89,1.54,1.48,2.6,4.1,0.92,0.22,2.77,1.46,2.28,1.94,3.87,2.16,1.16,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,2.67,2.19,2.04,1.96,1.84,2.63,3.18,1.18,0.17,2.93,1.88,2.8,2.86,4.6,3.03,1.53,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,3,2.23,2.13,1.94,1.54,2.06,3.03,1.6,0.32,1.82,1.36,2.51,2.3,3.54,2.38,1.22,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,2.84,2.24,1.89,1.88,0.8,2.38,3.07,1.53,0.2,1.23,1.15,2.25,2.3,2.8,2.53,1.12,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
